grammar_name_en,grammar_name_jp,meaning,how_to_use_html,example_1,example_2,source
wa oroka,はおろか,Learn Japanese grammar: (wa oroka). Meaning: let alone; not to mention; needless to say ~. This is often used with negative expressions and paired with...,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (dict.) + の/こと</td><td rowspan=""2"">はおろか</td><td rowspan=""2"">（も<br/>まで<br/>すら<br/>さえ）</td></tr><tr><td>Noun</td></tr></tbody></table>","Example #1僕の地元はモールはおろかコンビニすらない。hintromajiEnglishぼくのじもとはモールはおろかコンビニすらない。boku no jimoto wa mooru wa oro ka konbini sura nai.My hometown doesn't even have a convenience store, let alone a mall.","Example #2納豆は嫌いなので、食べることはおろか、匂いを嗅ぐこともしたくない。hintromajiEnglishなっとうはきらいなので、たべることはおろか、においをかぐこともしたくない。nattou wa kirai na node, taberu koto wa oro ka, nioi o kagu koto mo shitakunai.I hate natto, so I don't want to smell it, let alone eat it.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%af%e3%81%8a%e3%82%8d%e3%81%8b-wa-oroka-meaning/
wa sateoki,はさておき,setting aside ~,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e3%81%af%e3%81%95%e3%81%a6%e3%81%8a%e3%81%8d-wa-sateoki-meaning/
wa socchinoke de / o socchinoke de,はそっちのけで / をそっちのけで,ignoring (one thing) for (another)​​; instead of ~,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e3%81%af%e3%81%9d%e3%81%a3%e3%81%a1%e3%81%ae%e3%81%91%e3%81%a7-%e3%82%92%e3%81%9d%e3%81%a3%e3%81%a1%e3%81%ae%e3%81%91%e3%81%a7-wa-socchinoke-de-meaning/
wa~wade,わ〜わで,and (listing negative things happening at the same time),<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e3%82%8f%e3%80%9c%e3%82%8f%e3%81%a7-wa-wade-meaning/
ya ina ya,や否や（やいなや）,as soon as; the moment ~,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e3%82%84%e5%90%a6%e3%82%84-ya-ina-ya-meaning/
ya shinai,やしない,"should do, but don't; absolutely not; there's no way ~",<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e3%82%84%e3%81%97%e3%81%aa%e3%81%84-ya-shinai-meaning/
yare~yare,やれ～やれ,Learn Japanese grammar: (yare~yare). Meaning: and for example. This is a pattern to give two representative examples (usually negative).,"<table class=""table table-bordered table-sm usage""><tbody><tr><td rowspan=""2"">やれ</td><td>Noun + だ(の)</td><td rowspan=""2"">やれ</td><td>Noun + だ(の) + と</td></tr><tr><td>sentence</td><td>sentence</td></tr></tbody></table>","Example #1やれ出張だの、やれ会議だのと、ゆっくりする暇もない。hintromajiEnglishやれしゅっちょうだの、やれかいぎだのと、ゆっくりするひまもない。yare shucchou da no, yare kaigi da no to, yukkuri suru hima mo nai.With business trips and meetings, I don't have any time to relax.","Example #2日本で部屋を借りる場合、やれ敷金だやれ礼金だと、いろいろなお金がかかる。hintromajiEnglishにほんでへやをかりるばあい、やれしききんだやれれいきんだと、いろいろなおかねがかかる。nihon de heya o kariru baai, yare shikikin da yare reikin da to, iroirona okane ga kakaru.When renting a room in Japan, it costs a lot of money from the security deposit to key money and other various fees.",https://jlptsensei.com/learn-japanese-grammar/%e3%82%84%e3%82%8c%ef%bd%9e%e3%82%84%e3%82%8c-yare-yare-meaning/
you ga / you to,ようが / ようと,"Learn Japanese grammar: (you ga / you to). Meaning: even if; no matter how/what ~. This is often preceded with an adverb like (いくら、どう、どんなに, etc.)....","<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (volitional)</td><td rowspan=""4"">が<br/>と（も）</td></tr><tr><td>Noun + だろう/であろう</td></tr><tr><td>な-adjective + だろう/であろう</td></tr><tr><td>い-adjective <s>い</s> + かろう</td></tr></tbody></table>","Example #1君が何歳であろうが関係ない。仕事が出来ればいい。hintromajiEnglishきみがなんさいであろうがかんけいない。しごとができればいい。kimi ga nansai de arou ga kankei nai. shigoto ga dekireba ii.As long as you can do the job, it doesn't matter how old you are.","Example #2誰と結婚しようが、私の勝手でしょ。hintromajiEnglishだれとけっこんしようが、わたしのかってでしょ。dare to kekkon shiyou ga, watashi no katte desho.Who I marry is my choice.",https://jlptsensei.com/learn-japanese-grammar/%e3%82%88%e3%81%86%e3%81%8c-%e3%82%88%e3%81%86%e3%81%a8-you-ga-you-to-meaning/
you ga~you ga / you to~you to,ようが～ようが / ようと～ようと,Learn Japanese grammar: (you ga~you ga / you to~you to). Meaning: no matter; whether; even if [A] or [B]. This is used to compare 2...,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (volitional)</td><td rowspan=""4"">が<br/>と（も）</td></tr><tr><td>Noun + だろう/であろう</td></tr><tr><td>な-adjective + だろう/であろう</td></tr><tr><td>い-adjective <s>い</s> + かろう</td></tr></tbody></table>","Example #1俺は魚だろうが肉だろうが、何でも食べる。hintromajiEnglishおれはさかなだろうがにくだろうが、なんでもたべる。ore wa sakana darou ga niku darou ga, nandemo taberu.Whether it be fish or meat, I'll eat anything.","Example #2雨が降ろうと雪が降ろうと明日のイベントには必ず行くよ。hintromajiEnglishあめがふろうとゆがふろうとあしたのイベントにはかならずいくよ。ame ga furou to yuki ga furou to ashita no ibento ni wa kanarazu iku yo.Come rain or snow, I'm definitely going to tomorrow's event!",https://jlptsensei.com/learn-japanese-grammar/%e3%82%88%e3%81%86%e3%81%8c%ef%bd%9e%e3%82%88%e3%81%86%e3%81%8c-%e3%82%88%e3%81%86%e3%81%a8%ef%bd%9e%e3%82%88%e3%81%86%e3%81%a8-you-ga-you-to-meaning/
you ni yotte wa / you dewa,ようによっては / ようでは,depending on the way; depending on how; according to how ~,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e3%82%88%e3%81%86%e3%81%ab%e3%82%88%e3%81%a3%e3%81%a6%e3%81%af-%e3%82%88%e3%81%86%e3%81%a7%e3%81%af-you-ni-yotte-wa-you-dewa-meaning/
you nimo~nai,ようにも～ない,Learn Japanese grammar: (you nimo~nai). Meaning: even if I wanted to… I couldn’t ~. Similar to “you can’t do it even if you wanted to...,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb<br/><small>(volitional / dictionary)</small></td><td>にも</td><td>Verb<br/><small>(ない potential) or<br/>(ない form)</small></td></tr></tbody></table>","Example #1風が強すぎて走ろうにも走れない。hintromajiEnglishかぜがつよすぎてはしろうにもはしれない。kaze ga tsuyo sugite hashirou nimo hashirenai.The wind was so strong that even if I tried to run, I couldn't.","Example #2結婚しようにも相手がいない。hintromajiEnglishけっこんしようにもあいてがいない。kekkon shiyou nimo aite ga ainai.Even if I wanted to get married, I don't have someone to marry.",https://jlptsensei.com/learn-japanese-grammar/%e3%82%88%e3%81%86%e3%81%ab%e3%82%82%ef%bd%9e%e3%81%aa%e3%81%84-you-nimo-nai-meaning/
you to~mai to / you ga~mai ga,ようと～まいと / ようが～まいが,Learn Japanese grammar: (you to~mai to / you ga~mai ga). Meaning: whether or not; regardless.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>V (volitional)</td><td>と + Verb + まいと<br/>が + Verb + まいが</td></tr><tr><td colspan=""2""><b>How to use まい</b><br/>るV -&gt; Vるまい / V<s>ます</s>まい<br/>うV -&gt; Vるまい<br/>くる -&gt; こまい / くるまい<br/>する -&gt; しまい / すまい / するまい</td></tr></tbody></table>","Example #1彼が来ようが来まいが、私とは関係ない。hintromajiEnglishかれがこようがこまいが、わたしとはかんけいない。kare ga koyou ga komai ga, watashi to wa kankei nai.It doesn't matter to me whether he comes or not.",Example #2雨が降ろうと降るまいと試合は行われる。hintromajiEnglishあめがふろうとふるまいとしあいはおこなわれる。ame ga furou to furu mai to shiai ga okonawareru.The match will be held rain or shine.,https://jlptsensei.com/learn-japanese-grammar/%e3%82%88%e3%81%86%e3%81%a8%ef%bd%9e%e3%81%be%e3%81%84%e3%81%a8-%e3%82%88%e3%81%86%e3%81%8c%ef%bd%9e%e3%81%be%e3%81%84%e3%81%8c-you-to-mai-to-you-ga-mai-ga-meaning/
yue ni,ゆえに,therefore; consequently​; because of; due to ~,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e6%95%85%e3%81%ab-%e3%82%86%e3%81%88%e3%81%ab-yue-ni-meaning/
zo / ze,ぞ・ぜ,Learn Japanese grammar: (zo / ze). Meaning: ending particle; adds force or indicates command. These are masculine expressions and emphasizes the speaker’s will or opinion....,"<table class=""table table-bordered table-sm usage""><tbody><tr><td rowspan=""2"">Phrase</td></tr><tr><td>ぞ / ぜ</td></tr></tbody></table>",Example #1がんばるぞ！hintromajiEnglishがんばるぞ！ganbaru zo!I will do my best!,"Example #2さあ, 始めるぞ！hintromajiEnglishさあ、はじめるぞ！saa, hajimeru zo!Here goes!",https://jlptsensei.com/learn-japanese-grammar/%e3%81%9e-%e3%81%9c-zo-ze-ending-particle-meaning/
zu jimai,ずじまい,"Learn Japanese grammar: (zu jimai). Meaning: ended up not doing ~. This is used to express that one intended to do something, but ended up...","<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb <s>ない</s> (ない stem) + ず</td><td rowspan=""2"">じまい</td></tr><tr><td>しない -&gt; せず</td></tr></tbody></table>","Example #1旅行前にガイドブックを買ったけど、使わずじまいだった。hintromajiEnglishりょこうまえにガイドブックをかったけど、つかわずじまいだった。ryokou mae ni gaidobukku o katta kedo, tsukawazu jimai datta.I bought a guidebook before the trip, but I didn't use it.","Example #2せっかく日本へ旅行したのに、日本料理を食べずじまいで帰ることになった。hintromajiEnglishせっかくにほんへりょこうしたのに、にほんりょうりをたべずじまいでかえることになった。sekkaku nihon e ryokou shita noni, nihon ryouri o tabezu jimai de kaeru koto ni natta.Even though I traveled to Japan, I ended up returning home without eating any Japanese food.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%9a%e3%81%98%e3%81%be%e3%81%84-zu-jimai-meaning/
zu niwa okanai / nai dewa okanai,ずにはおかない / ないではおかない,Learn Japanese grammar: (zu niwa okanai / nai dewa okanai). Meaning: will definitely/certainly do something; cannot not ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (ない form) + で</td><td rowspan=""3"">はおかない</td></tr><tr><td>Verb <s>ない</s> (ない stem) + ずに</td></tr><tr><td colspan=""2"">※ する -&gt; せずに</td></tr></tbody></table>",Example #1やられたらやり返せずにはおかない。hintromajiEnglishやられたらやりかえせずにはおかない。yararetara yarikae sezu niwa okanai.You must fight back if you are defeated.,Example #2帰りが遅くなってしまった。父に叱られないではおかない。hintromajiEnglishかえりがおそくなってしまった。ちちにしかられないではおかない。kaeri ga osoku natte shimatta. chichi ni shikararenai dewa okanai.I returned home late. I will definitely be scolded by father.,https://jlptsensei.com/learn-japanese-grammar/%e3%81%9a%e3%81%ab%e3%81%af%e3%81%8a%e3%81%8b%e3%81%aa%e3%81%84-%e3%81%aa%e3%81%84%e3%81%a7%e3%81%af%e3%81%8a%e3%81%8b%e3%81%aa%e3%81%84-zu-niwa-okanai-meaning/
zu niwa sumanai / nai dewa sumanai,ずには済まない / ないでは済まない（ずにはすまない / ないではすまない）,must; will definitely; can’t help but to ~,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e3%81%9a%e3%81%ab%e3%81%af%e6%b8%88%e3%81%be%e3%81%aa%e3%81%84-%e3%81%aa%e3%81%84%e3%81%a7%e3%81%af%e6%b8%88%e3%81%be%e3%81%aa%e3%81%84-zu-niwa-sumanai-nai-dewa-sumanai-meaning/
zu tomo,ずとも,Learn Japanese grammar: (zu tomo). Meaning: even without doing; even without being​ ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb <s>ない</s> (ない stem)</td><td>ずとも</td></tr><tr><td colspan=""2"">Exception : しない -&gt; せず</td></tr></tbody></table>",Example #1勉強せずとも誰でも満点取れるくらい簡単だった。hintromajiEnglishべんきょうせずともだれでもまんてんをとれるくらいかんたんだった。benkyou sezu tomo dare demo manten o toreru kurai kantan datta.It was so easy that anyone could get a perfect score even without studying.,"Example #2現金を使わずとも、クレジットカードで決済できる。hintromajiEnglishげんきんをつかわずとも、クレジットカードでけっさいできる。genkin o tsukawazu tomo, kurejitto kaado de kessai dekiru.You can pay with a credit card without using cash.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%9a%e3%81%a8%e3%82%82-zu-tomo-meaning/
zukume,ずくめ,completely; entirely; nothing but ~,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e3%81%9a%e3%81%8f%e3%82%81-zukume-meaning/
